Epoch 9: Loss = 2.6971, Accuracy = 82.00%
Epoch 9: Loss = 2.6984, Accuracy = 82.00%
Epoch 9: Loss = 2.7013, Accuracy = 82.00%
Epoch 9: Loss = 2.7180, Accuracy = 80.00%
Epoch 9: Loss = 2.6780, Accuracy = 84.00%
Epoch 9: Loss = 2.6543, Accuracy = 86.00%
Epoch 9: Loss = 2.6394, Accuracy = 88.00%
Epoch 9: Loss = 2.6680, Accuracy = 85.00%
Epoch 9: Loss = 2.6971, Accuracy = 81.00%
Epoch 9: Loss = 2.6677, Accuracy = 85.00%
Epoch 9: Loss = 2.6481, Accuracy = 87.00%
Epoch 9: Loss = 2.6780, Accuracy = 84.00%
Epoch 9: Loss = 2.6611, Accuracy = 86.00%
Epoch 9: Loss = 2.6759, Accuracy = 85.00%
Epoch 9: Loss = 2.7359, Accuracy = 78.00%
Epoch 9: Loss = 2.6561, Accuracy = 86.00%
Epoch 9: Loss = 2.6979, Accuracy = 82.00%
Epoch 9: Loss = 2.6301, Accuracy = 89.00%
Epoch 9: Loss = 2.7182, Accuracy = 80.00%
Epoch 9: Loss = 2.6753, Accuracy = 84.00%
Epoch 9: Loss = 2.6580, Accuracy = 86.00%
Epoch 9: Loss = 2.6472, Accuracy = 87.00%
Epoch 9: Loss = 2.6946, Accuracy = 83.00%
Epoch 9: Loss = 2.7230, Accuracy = 79.00%
Epoch 9: Loss = 2.6980, Accuracy = 82.00%
Epoch 9: Loss = 2.6583, Accuracy = 86.00%
Epoch 9: Loss = 2.7502, Accuracy = 77.00%
Epoch 9: Loss = 2.6782, Accuracy = 84.00%
Epoch 9: Loss = 2.6589, Accuracy = 86.00%
Epoch 9: Loss = 2.7007, Accuracy = 82.00%
Epoch 9: Loss = 2.6976, Accuracy = 82.00%
Epoch 9: Loss = 2.7480, Accuracy = 77.00%
Epoch 9: Loss = 2.6577, Accuracy = 86.00%
Epoch 9: Loss = 2.6866, Accuracy = 83.00%
Epoch 9: Loss = 2.6985, Accuracy = 82.00%
Epoch 9: Loss = 2.6781, Accuracy = 84.00%
Epoch 9: Loss = 2.7873, Accuracy = 73.00%
Epoch 9: Loss = 2.7002, Accuracy = 82.00%
Epoch 9: Loss = 2.6877, Accuracy = 83.00%
Epoch 9: Loss = 2.6209, Accuracy = 90.00%
Epoch 9: Loss = 2.6780, Accuracy = 84.00%
Epoch 9: Loss = 2.7184, Accuracy = 80.00%
Epoch 9: Loss = 2.7549, Accuracy = 76.00%
Epoch 9: Loss = 2.7279, Accuracy = 79.00%
Epoch 9: Loss = 2.6849, Accuracy = 83.00%
Epoch 9: Loss = 2.7145, Accuracy = 80.00%
Epoch 9: Loss = 2.6246, Accuracy = 90.00%
Epoch 9: Loss = 2.6779, Accuracy = 84.00%
Epoch 9: Loss = 2.7179, Accuracy = 80.00%
Epoch 9: Loss = 2.6180, Accuracy = 90.00%
Epoch 9: Loss = 2.6776, Accuracy = 84.00%
Epoch 9: Loss = 2.6590, Accuracy = 86.00%
Epoch 9: Loss = 2.6708, Accuracy = 85.00%
Epoch 9: Loss = 2.6887, Accuracy = 83.00%
Epoch 9: Loss = 2.5974, Accuracy = 92.00%
Epoch 9: Loss = 2.6961, Accuracy = 82.00%
Epoch 9: Loss = 2.6270, Accuracy = 89.00%
Epoch 9: Loss = 2.6332, Accuracy = 88.00%
Epoch 9: Loss = 2.6732, Accuracy = 84.00%
Epoch 9: Loss = 2.6576, Accuracy = 86.00%
Epoch 9: Loss = 2.6247, Accuracy = 89.00%
Epoch 9: Loss = 2.5835, Accuracy = 94.00%
Epoch 9: Loss = 2.6482, Accuracy = 87.00%
Epoch 9: Loss = 2.6817, Accuracy = 84.00%
Epoch 9: Loss = 2.6368, Accuracy = 88.00%
Epoch 9: Loss = 2.6831, Accuracy = 83.00%
Epoch 9: Loss = 2.6580, Accuracy = 86.00%
Epoch 9: Loss = 2.6880, Accuracy = 83.00%
Epoch 9: Loss = 2.7180, Accuracy = 80.00%
Epoch 9: Loss = 2.6970, Accuracy = 82.00%
Epoch 9: Loss = 2.6780, Accuracy = 84.00%
Epoch 9: Loss = 2.6818, Accuracy = 84.00%
Epoch 9: Loss = 2.6284, Accuracy = 89.00%
Epoch 9: Loss = 2.6249, Accuracy = 89.00%
Epoch 9: Loss = 2.5943, Accuracy = 92.00%
Epoch 9: Loss = 2.6180, Accuracy = 90.00%
Epoch 9: Loss = 2.6699, Accuracy = 84.00%
Epoch 9: Loss = 2.7378, Accuracy = 78.00%
Epoch 9: Loss = 2.7225, Accuracy = 79.00%
Epoch 9: Loss = 2.6380, Accuracy = 88.00%
Epoch 9: Loss = 2.7732, Accuracy = 74.00%
Epoch 9: Loss = 2.6984, Accuracy = 82.00%
Epoch 9: Loss = 2.6866, Accuracy = 83.00%
Epoch 9: Loss = 2.7181, Accuracy = 80.00%
Epoch 9: Loss = 2.7598, Accuracy = 76.00%
Epoch 9: Loss = 2.6780, Accuracy = 84.00%
Epoch 9: Loss = 2.6760, Accuracy = 84.00%
Epoch 9: Loss = 2.6580, Accuracy = 86.00%
Epoch 9: Loss = 2.6680, Accuracy = 85.00%
Epoch 9: Loss = 2.6680, Accuracy = 85.00%
Epoch 9: Loss = 2.6679, Accuracy = 85.00%
Epoch 9: Loss = 2.6380, Accuracy = 88.00%
Epoch 9: Loss = 2.6584, Accuracy = 86.00%
Epoch 9: Loss = 2.7014, Accuracy = 82.00%
Epoch 9: Loss = 2.6180, Accuracy = 90.00%
Epoch 9: Loss = 2.6707, Accuracy = 85.00%
Epoch 9: Loss = 2.7276, Accuracy = 79.00%
Epoch 9: Loss = 2.6278, Accuracy = 89.00%
Epoch 9: Loss = 2.7014, Accuracy = 82.00%
Epoch 9: Loss = 2.6144, Accuracy = 90.00%
Epoch 9: Loss = 2.6587, Accuracy = 86.00%
Epoch 9: Loss = 2.6090, Accuracy = 91.00%
Epoch 9: Loss = 2.6234, Accuracy = 89.00%
Epoch 9: Loss = 2.6972, Accuracy = 82.00%
Epoch 9: Loss = 2.6179, Accuracy = 90.00%
Epoch 9: Loss = 2.6580, Accuracy = 86.00%
Epoch 9: Loss = 2.6861, Accuracy = 83.00%
Epoch 9: Loss = 2.6604, Accuracy = 86.00%
Epoch 9: Loss = 2.6288, Accuracy = 89.00%
Epoch 9: Loss = 2.6979, Accuracy = 82.00%
Epoch 9: Loss = 2.6824, Accuracy = 84.00%
Epoch 9: Loss = 2.6491, Accuracy = 87.00%
Epoch 9: Loss = 2.6865, Accuracy = 83.00%
Epoch 9: Loss = 2.6536, Accuracy = 86.00%
Epoch 9: Loss = 2.7090, Accuracy = 81.00%
Epoch 9: Loss = 2.7179, Accuracy = 80.00%
Epoch 9: Loss = 2.7601, Accuracy = 76.00%
Epoch 9: Loss = 2.6798, Accuracy = 84.00%
Epoch 9: Loss = 2.6081, Accuracy = 91.00%
Epoch 9: Loss = 2.6679, Accuracy = 85.00%
Epoch 9: Loss = 2.6916, Accuracy = 83.00%
Epoch 9: Loss = 2.6474, Accuracy = 87.00%
Epoch 9: Loss = 2.6680, Accuracy = 85.00%
Epoch 9: Loss = 2.7352, Accuracy = 78.00%
Epoch 9: Loss = 2.6672, Accuracy = 85.00%
Epoch 9: Loss = 2.6579, Accuracy = 86.00%
Epoch 9: Loss = 2.6762, Accuracy = 84.00%
Epoch 9: Loss = 2.7086, Accuracy = 81.00%
Epoch 9: Loss = 2.7442, Accuracy = 77.00%
Epoch 9: Loss = 2.6459, Accuracy = 87.00%
Epoch 9: Loss = 2.6744, Accuracy = 84.00%
Epoch 9: Loss = 2.6671, Accuracy = 85.00%
Epoch 9: Loss = 2.6481, Accuracy = 87.00%
Epoch 9: Loss = 2.6581, Accuracy = 86.00%
Epoch 9: Loss = 2.6695, Accuracy = 85.00%
Epoch 9: Loss = 2.7681, Accuracy = 75.00%
Epoch 9: Loss = 2.6580, Accuracy = 86.00%
Epoch 9: Loss = 2.6680, Accuracy = 85.00%
Epoch 9: Loss = 2.6577, Accuracy = 86.00%
Epoch 9: Loss = 2.6519, Accuracy = 87.00%
Epoch 9: Loss = 2.7079, Accuracy = 81.00%
Epoch 9: Loss = 2.5968, Accuracy = 92.00%
Epoch 9: Loss = 2.6480, Accuracy = 87.00%
Epoch 9: Loss = 2.6822, Accuracy = 84.00%
Epoch 9: Loss = 2.7491, Accuracy = 77.00%
Epoch 9: Loss = 2.6480, Accuracy = 87.00%
Epoch 9: Loss = 2.7081, Accuracy = 81.00%
Epoch 9: Loss = 2.5981, Accuracy = 92.00%
Epoch 9: Loss = 2.7179, Accuracy = 80.00%
Epoch 9: Loss = 2.6694, Accuracy = 85.00%
Epoch 9: Loss = 2.6923, Accuracy = 83.00%
Epoch 9: Loss = 2.7075, Accuracy = 81.00%
Epoch 9: Loss = 2.6579, Accuracy = 86.00%
Epoch 9: Loss = 2.7100, Accuracy = 81.00%
Epoch 9: Loss = 2.6972, Accuracy = 82.00%
Epoch 9: Loss = 2.6180, Accuracy = 90.00%
Epoch 9: Loss = 2.6773, Accuracy = 84.00%
Epoch 9: Loss = 2.6383, Accuracy = 88.00%
Epoch 9: Loss = 2.6997, Accuracy = 82.00%
Epoch 9: Loss = 2.6679, Accuracy = 85.00%
Epoch 9: Loss = 2.7118, Accuracy = 81.00%
Epoch 9: Loss = 2.6279, Accuracy = 89.00%
Epoch 9: Loss = 2.6780, Accuracy = 84.00%
Epoch 9: Loss = 2.7353, Accuracy = 78.00%
Epoch 9: Loss = 2.6879, Accuracy = 83.00%
Epoch 9: Loss = 2.7055, Accuracy = 81.00%
Epoch 9: Loss = 2.6480, Accuracy = 87.00%
Epoch 9: Loss = 2.6794, Accuracy = 84.00%
Epoch 9: Loss = 2.7057, Accuracy = 81.00%
Epoch 9: Loss = 2.6680, Accuracy = 85.00%
Epoch 9: Loss = 2.6681, Accuracy = 85.00%
Epoch 9: Loss = 2.7007, Accuracy = 82.00%
Epoch 9: Loss = 2.6635, Accuracy = 85.00%
Epoch 9: Loss = 2.6802, Accuracy = 84.00%
Epoch 9: Loss = 2.6480, Accuracy = 87.00%
Epoch 9: Loss = 2.6591, Accuracy = 86.00%
Epoch 9: Loss = 2.6779, Accuracy = 84.00%
Epoch 9: Loss = 2.5885, Accuracy = 93.00%
Epoch 9: Loss = 2.6645, Accuracy = 85.00%
Epoch 9: Loss = 2.6781, Accuracy = 84.00%
Epoch 9: Loss = 2.6681, Accuracy = 85.00%
Epoch 9: Loss = 2.5883, Accuracy = 93.00%
Epoch 9: Loss = 2.6494, Accuracy = 87.00%
Epoch 9: Loss = 2.7123, Accuracy = 81.00%
Epoch 9: Loss = 2.6680, Accuracy = 85.00%
Epoch 9: Loss = 2.7517, Accuracy = 77.00%
Epoch 9: Loss = 2.6680, Accuracy = 85.00%
Epoch 9: Loss = 2.6878, Accuracy = 83.00%
Epoch 9: Loss = 2.7081, Accuracy = 81.00%
Epoch 9: Loss = 2.6886, Accuracy = 83.00%
Epoch 9: Loss = 2.7080, Accuracy = 81.00%
Epoch 9: Loss = 2.6250, Accuracy = 89.00%
Epoch 9: Loss = 2.6480, Accuracy = 87.00%
Epoch 9: Loss = 2.6881, Accuracy = 83.00%
Epoch 9: Loss = 2.6736, Accuracy = 85.00%
Epoch 9: Loss = 2.6352, Accuracy = 88.00%
Epoch 9: Loss = 2.6581, Accuracy = 86.00%
Epoch 9: Loss = 2.6680, Accuracy = 85.00%
Epoch 9: Loss = 2.6380, Accuracy = 88.00%
Epoch 9: Loss = 2.6273, Accuracy = 89.00%
Epoch 9: Loss = 2.6403, Accuracy = 88.00%
Epoch 9: Loss = 2.7081, Accuracy = 81.00%
Epoch 9: Loss = 2.6281, Accuracy = 89.00%
Epoch 9: Loss = 2.7182, Accuracy = 80.00%
Epoch 9: Loss = 2.6880, Accuracy = 83.00%
Epoch 9: Loss = 2.7008, Accuracy = 82.00%
Epoch 9: Loss = 2.6880, Accuracy = 83.00%
Epoch 9: Loss = 2.6979, Accuracy = 82.00%
Epoch 9: Loss = 2.7001, Accuracy = 82.00%
Epoch 9: Loss = 2.6279, Accuracy = 89.00%
Epoch 9: Loss = 2.6586, Accuracy = 86.00%
Epoch 9: Loss = 2.6182, Accuracy = 90.00%
Epoch 9: Loss = 2.6862, Accuracy = 83.00%
Epoch 9: Loss = 2.6696, Accuracy = 85.00%
Epoch 9: Loss = 2.6574, Accuracy = 86.00%
Epoch 9: Loss = 2.7021, Accuracy = 82.00%
Epoch 9: Loss = 2.6580, Accuracy = 86.00%
Epoch 9: Loss = 2.6440, Accuracy = 87.00%
Epoch 9: Loss = 2.6686, Accuracy = 84.00%
Epoch 9: Loss = 2.7308, Accuracy = 79.00%
Epoch 9: Loss = 2.6279, Accuracy = 89.00%
Epoch 9: Loss = 2.6757, Accuracy = 84.00%
Epoch 9: Loss = 2.6281, Accuracy = 89.00%
Epoch 9: Loss = 2.6734, Accuracy = 85.00%
Epoch 9: Loss = 2.6373, Accuracy = 88.00%
Epoch 9: Loss = 2.6580, Accuracy = 86.00%
Epoch 9: Loss = 2.6505, Accuracy = 87.00%
Epoch 9: Loss = 2.5885, Accuracy = 93.00%
Epoch 9: Loss = 2.6745, Accuracy = 84.00%
Epoch 9: Loss = 2.6739, Accuracy = 85.00%
Epoch 9: Loss = 2.6493, Accuracy = 87.00%
Epoch 9: Loss = 2.6781, Accuracy = 84.00%
Epoch 9: Loss = 2.6286, Accuracy = 89.00%
Epoch 9: Loss = 2.6681, Accuracy = 85.00%
Epoch 9: Loss = 2.6569, Accuracy = 86.00%
Epoch 9: Loss = 2.7177, Accuracy = 80.00%
Epoch 9: Loss = 2.6928, Accuracy = 83.00%
Epoch 9: Loss = 2.7295, Accuracy = 79.00%
Epoch 9: Loss = 2.6879, Accuracy = 83.00%
Epoch 9: Loss = 2.6556, Accuracy = 86.00%
Epoch 9: Loss = 2.6684, Accuracy = 85.00%
Epoch 9: Loss = 2.6680, Accuracy = 85.00%
Epoch 9: Loss = 2.6658, Accuracy = 86.00%
Epoch 9: Loss = 2.6277, Accuracy = 89.00%
Epoch 9: Loss = 2.6671, Accuracy = 85.00%
Epoch 9: Loss = 2.6880, Accuracy = 83.00%
Epoch 9: Loss = 2.6780, Accuracy = 84.00%
Epoch 9: Loss = 2.6437, Accuracy = 87.00%
Epoch 9: Loss = 2.6181, Accuracy = 90.00%
Epoch 9: Loss = 2.6745, Accuracy = 84.00%
Epoch 9: Loss = 2.6911, Accuracy = 83.00%
Epoch 9: Loss = 2.7072, Accuracy = 81.00%
Epoch 9: Loss = 2.6770, Accuracy = 84.00%
Epoch 9: Loss = 2.6483, Accuracy = 87.00%
Epoch 9: Loss = 2.6981, Accuracy = 82.00%
Epoch 9: Loss = 2.6279, Accuracy = 89.00%
Epoch 9: Loss = 2.7596, Accuracy = 76.00%
Epoch 9: Loss = 2.7380, Accuracy = 78.00%
Epoch 9: Loss = 2.6481, Accuracy = 87.00%
Epoch 9: Loss = 2.7385, Accuracy = 78.00%
Epoch 9: Loss = 2.6770, Accuracy = 84.00%
Epoch 9: Loss = 2.6105, Accuracy = 91.00%
Epoch 9: Loss = 2.6976, Accuracy = 83.00%
Epoch 9: Loss = 2.7129, Accuracy = 80.00%
Epoch 9: Loss = 2.6985, Accuracy = 82.00%
Epoch 9: Loss = 2.6290, Accuracy = 89.00%
Epoch 9: Loss = 2.6782, Accuracy = 84.00%
Epoch 9: Loss = 2.6445, Accuracy = 87.00%
Epoch 9: Loss = 2.7383, Accuracy = 78.00%
Epoch 9: Loss = 2.6883, Accuracy = 83.00%
Epoch 9: Loss = 2.6208, Accuracy = 90.00%
Epoch 9: Loss = 2.6180, Accuracy = 90.00%
Epoch 9: Loss = 2.6566, Accuracy = 86.00%
Epoch 9: Loss = 2.6480, Accuracy = 87.00%
Epoch 9: Loss = 2.6574, Accuracy = 86.00%
Epoch 9: Loss = 2.6276, Accuracy = 89.00%
Epoch 9: Loss = 2.6380, Accuracy = 88.00%
Epoch 9: Loss = 2.6471, Accuracy = 87.00%
Epoch 9: Loss = 2.6860, Accuracy = 83.00%
Epoch 9: Loss = 2.7433, Accuracy = 77.00%
Epoch 9: Loss = 2.6680, Accuracy = 85.00%
Epoch 9: Loss = 2.7557, Accuracy = 76.00%
Epoch 9: Loss = 2.7081, Accuracy = 81.00%
Epoch 9: Loss = 2.6479, Accuracy = 87.00%
Epoch 9: Loss = 2.6257, Accuracy = 89.00%
Epoch 9: Loss = 2.6780, Accuracy = 84.00%
Epoch 9: Loss = 2.6631, Accuracy = 85.00%
Epoch 9: Loss = 2.7278, Accuracy = 79.00%
Epoch 9: Loss = 2.6980, Accuracy = 82.00%
Epoch 9: Loss = 2.6790, Accuracy = 84.00%
Epoch 9: Loss = 2.6078, Accuracy = 91.00%
Epoch 9: Loss = 2.7262, Accuracy = 79.00%
Epoch 9: Loss = 2.6879, Accuracy = 83.00%
Epoch 9: Loss = 2.6674, Accuracy = 85.00%
Epoch 9: Loss = 2.7381, Accuracy = 78.00%
Epoch 9: Loss = 2.6442, Accuracy = 87.00%
Epoch 9: Loss = 2.6580, Accuracy = 86.00%
Epoch 9: Loss = 2.6592, Accuracy = 86.00%
Epoch 9: Loss = 2.6781, Accuracy = 84.00%
Epoch 9: Loss = 2.6950, Accuracy = 82.00%
Epoch 9: Loss = 2.7022, Accuracy = 82.00%
Epoch 9: Loss = 2.6524, Accuracy = 87.00%
Epoch 9: Loss = 2.6728, Accuracy = 85.00%
Epoch 9: Loss = 2.6580, Accuracy = 86.00%
Epoch 9: Loss = 2.6953, Accuracy = 82.00%
Epoch 9: Loss = 2.6902, Accuracy = 83.00%
Epoch 9: Loss = 2.6881, Accuracy = 83.00%
Epoch 9: Loss = 2.6680, Accuracy = 85.00%
Epoch 10: Loss = 2.6480, Accuracy = 87.00%
Epoch 10: Loss = 2.6869, Accuracy = 83.00%
Epoch 10: Loss = 2.6779, Accuracy = 84.00%
Epoch 10: Loss = 2.7180, Accuracy = 80.00%
Epoch 10: Loss = 2.6280, Accuracy = 89.00%
Epoch 10: Loss = 2.6780, Accuracy = 84.00%
Epoch 10: Loss = 2.6318, Accuracy = 89.00%
Epoch 10: Loss = 2.7001, Accuracy = 82.00%
Epoch 10: Loss = 2.6480, Accuracy = 87.00%
Epoch 10: Loss = 2.7090, Accuracy = 81.00%
Epoch 10: Loss = 2.6676, Accuracy = 85.00%
Epoch 10: Loss = 2.6307, Accuracy = 89.00%
Epoch 10: Loss = 2.7576, Accuracy = 76.00%
Epoch 10: Loss = 2.6183, Accuracy = 90.00%
Epoch 10: Loss = 2.6484, Accuracy = 87.00%
Epoch 10: Loss = 2.6910, Accuracy = 83.00%
Epoch 10: Loss = 2.6480, Accuracy = 87.00%
Epoch 10: Loss = 2.7033, Accuracy = 81.00%
Epoch 10: Loss = 2.6479, Accuracy = 87.00%
Epoch 10: Loss = 2.7058, Accuracy = 81.00%
Epoch 10: Loss = 2.6278, Accuracy = 89.00%
Epoch 10: Loss = 2.6941, Accuracy = 82.00%
Epoch 10: Loss = 2.6380, Accuracy = 88.00%
Epoch 10: Loss = 2.6879, Accuracy = 83.00%
Epoch 10: Loss = 2.6179, Accuracy = 90.00%
Epoch 10: Loss = 2.7158, Accuracy = 80.00%
Epoch 10: Loss = 2.7184, Accuracy = 80.00%
Epoch 10: Loss = 2.6349, Accuracy = 88.00%
Epoch 10: Loss = 2.6578, Accuracy = 86.00%
Epoch 10: Loss = 2.6749, Accuracy = 84.00%
Epoch 10: Loss = 2.7470, Accuracy = 77.00%
Epoch 10: Loss = 2.6282, Accuracy = 89.00%
Epoch 10: Loss = 2.7587, Accuracy = 76.00%
Epoch 10: Loss = 2.6952, Accuracy = 82.00%
Epoch 10: Loss = 2.6578, Accuracy = 86.00%
Epoch 10: Loss = 2.6469, Accuracy = 87.00%
Epoch 10: Loss = 2.7580, Accuracy = 76.00%
Epoch 10: Loss = 2.7017, Accuracy = 82.00%
Epoch 10: Loss = 2.6680, Accuracy = 85.00%
Epoch 10: Loss = 2.7380, Accuracy = 78.00%
Epoch 10: Loss = 2.6479, Accuracy = 87.00%
Epoch 10: Loss = 2.6281, Accuracy = 89.00%
Epoch 10: Loss = 2.7471, Accuracy = 77.00%
Epoch 10: Loss = 2.6506, Accuracy = 87.00%
Epoch 10: Loss = 2.6196, Accuracy = 90.00%
Epoch 10: Loss = 2.6779, Accuracy = 84.00%
Epoch 10: Loss = 2.6581, Accuracy = 86.00%
Epoch 10: Loss = 2.6181, Accuracy = 90.00%
Epoch 10: Loss = 2.6583, Accuracy = 86.00%
Epoch 10: Loss = 2.6643, Accuracy = 85.00%
Epoch 10: Loss = 2.6181, Accuracy = 90.00%
Epoch 10: Loss = 2.6180, Accuracy = 90.00%
Epoch 10: Loss = 2.6674, Accuracy = 85.00%
Epoch 10: Loss = 2.6972, Accuracy = 82.00%
Epoch 10: Loss = 2.6880, Accuracy = 83.00%
Epoch 10: Loss = 2.6780, Accuracy = 84.00%
Epoch 10: Loss = 2.6580, Accuracy = 86.00%
Epoch 10: Loss = 2.6749, Accuracy = 84.00%
Epoch 10: Loss = 2.6879, Accuracy = 83.00%
Epoch 10: Loss = 2.7188, Accuracy = 80.00%
Epoch 10: Loss = 2.7479, Accuracy = 77.00%
Epoch 10: Loss = 2.7303, Accuracy = 79.00%
Epoch 10: Loss = 2.6595, Accuracy = 86.00%
Epoch 10: Loss = 2.6195, Accuracy = 90.00%
Epoch 10: Loss = 2.6981, Accuracy = 82.00%
Epoch 10: Loss = 2.6880, Accuracy = 83.00%
Epoch 10: Loss = 2.7381, Accuracy = 78.00%
Epoch 10: Loss = 2.6785, Accuracy = 84.00%
Epoch 10: Loss = 2.6489, Accuracy = 87.00%
Epoch 10: Loss = 2.6216, Accuracy = 90.00%
Epoch 10: Loss = 2.6609, Accuracy = 85.00%
Epoch 10: Loss = 2.6681, Accuracy = 85.00%
Epoch 10: Loss = 2.6280, Accuracy = 89.00%
Epoch 10: Loss = 2.6767, Accuracy = 84.00%
Epoch 10: Loss = 2.7067, Accuracy = 81.00%
Epoch 10: Loss = 2.6407, Accuracy = 88.00%
Epoch 10: Loss = 2.6271, Accuracy = 89.00%
Epoch 10: Loss = 2.7089, Accuracy = 81.00%
Epoch 10: Loss = 2.6092, Accuracy = 91.00%
Epoch 10: Loss = 2.6203, Accuracy = 90.00%
Epoch 10: Loss = 2.7097, Accuracy = 81.00%
Epoch 10: Loss = 2.6681, Accuracy = 85.00%
Epoch 10: Loss = 2.6685, Accuracy = 85.00%
Epoch 10: Loss = 2.6680, Accuracy = 85.00%
Epoch 10: Loss = 2.7227, Accuracy = 80.00%
Epoch 10: Loss = 2.7302, Accuracy = 79.00%
Epoch 10: Loss = 2.6891, Accuracy = 83.00%
Epoch 10: Loss = 2.7380, Accuracy = 78.00%
Epoch 10: Loss = 2.6581, Accuracy = 86.00%
Epoch 10: Loss = 2.6947, Accuracy = 82.00%
Epoch 10: Loss = 2.6370, Accuracy = 88.00%
Epoch 10: Loss = 2.6481, Accuracy = 87.00%
Epoch 10: Loss = 2.6780, Accuracy = 84.00%
Epoch 10: Loss = 2.6380, Accuracy = 88.00%
Epoch 10: Loss = 2.6680, Accuracy = 85.00%
Epoch 10: Loss = 2.6678, Accuracy = 85.00%
Epoch 10: Loss = 2.7173, Accuracy = 80.00%
Epoch 10: Loss = 2.6779, Accuracy = 84.00%
Epoch 10: Loss = 2.6579, Accuracy = 86.00%
Epoch 10: Loss = 2.6497, Accuracy = 87.00%
Epoch 10: Loss = 2.6472, Accuracy = 87.00%
Epoch 10: Loss = 2.6886, Accuracy = 83.00%
Epoch 10: Loss = 2.6906, Accuracy = 82.00%
Epoch 10: Loss = 2.6493, Accuracy = 87.00%
Epoch 10: Loss = 2.7179, Accuracy = 80.00%
Epoch 10: Loss = 2.6981, Accuracy = 82.00%
Epoch 10: Loss = 2.6788, Accuracy = 84.00%
Epoch 10: Loss = 2.5680, Accuracy = 95.00%
Epoch 10: Loss = 2.6989, Accuracy = 82.00%
Epoch 10: Loss = 2.6980, Accuracy = 82.00%
Epoch 10: Loss = 2.6202, Accuracy = 90.00%
Epoch 10: Loss = 2.7262, Accuracy = 79.00%
Epoch 10: Loss = 2.6584, Accuracy = 86.00%
Epoch 10: Loss = 2.6587, Accuracy = 86.00%
Epoch 10: Loss = 2.6246, Accuracy = 89.00%
Epoch 10: Loss = 2.6280, Accuracy = 89.00%
Epoch 10: Loss = 2.6863, Accuracy = 83.00%
Epoch 10: Loss = 2.6964, Accuracy = 82.00%
Epoch 10: Loss = 2.6460, Accuracy = 87.00%
Epoch 10: Loss = 2.6480, Accuracy = 87.00%
Epoch 10: Loss = 2.6479, Accuracy = 87.00%
Epoch 10: Loss = 2.7180, Accuracy = 80.00%
Epoch 10: Loss = 2.6787, Accuracy = 84.00%
Epoch 10: Loss = 2.6479, Accuracy = 87.00%
Epoch 10: Loss = 2.6248, Accuracy = 89.00%
Epoch 10: Loss = 2.6197, Accuracy = 90.00%
Epoch 10: Loss = 2.6778, Accuracy = 84.00%
Epoch 10: Loss = 2.6555, Accuracy = 86.00%
Epoch 10: Loss = 2.7210, Accuracy = 80.00%
Epoch 10: Loss = 2.6580, Accuracy = 86.00%
Epoch 10: Loss = 2.7008, Accuracy = 82.00%
Epoch 10: Loss = 2.7139, Accuracy = 80.00%
Epoch 10: Loss = 2.6671, Accuracy = 85.00%
Epoch 10: Loss = 2.6868, Accuracy = 83.00%
Epoch 10: Loss = 2.5994, Accuracy = 92.00%
Epoch 10: Loss = 2.6681, Accuracy = 85.00%
Epoch 10: Loss = 2.6980, Accuracy = 82.00%
Epoch 10: Loss = 2.6745, Accuracy = 84.00%
Epoch 10: Loss = 2.6391, Accuracy = 88.00%
Epoch 10: Loss = 2.6784, Accuracy = 84.00%
Epoch 10: Loss = 2.6578, Accuracy = 86.00%
Epoch 10: Loss = 2.6585, Accuracy = 86.00%
Epoch 10: Loss = 2.6384, Accuracy = 88.00%
Epoch 10: Loss = 2.6481, Accuracy = 87.00%
Epoch 10: Loss = 2.6527, Accuracy = 87.00%
Epoch 10: Loss = 2.7181, Accuracy = 80.00%
Epoch 10: Loss = 2.6269, Accuracy = 89.00%
Epoch 10: Loss = 2.6880, Accuracy = 83.00%
Epoch 10: Loss = 2.7178, Accuracy = 80.00%
Epoch 10: Loss = 2.6783, Accuracy = 84.00%
Epoch 10: Loss = 2.7181, Accuracy = 80.00%
Epoch 10: Loss = 2.7262, Accuracy = 79.00%
Epoch 10: Loss = 2.6680, Accuracy = 85.00%
Epoch 10: Loss = 2.6679, Accuracy = 85.00%
Epoch 10: Loss = 2.6279, Accuracy = 89.00%
Epoch 10: Loss = 2.6080, Accuracy = 91.00%
Epoch 10: Loss = 2.6378, Accuracy = 88.00%
Epoch 10: Loss = 2.7479, Accuracy = 77.00%
Epoch 10: Loss = 2.6881, Accuracy = 83.00%
Epoch 10: Loss = 2.6279, Accuracy = 89.00%
Epoch 10: Loss = 2.6580, Accuracy = 86.00%
Epoch 10: Loss = 2.6633, Accuracy = 85.00%
Epoch 10: Loss = 2.6926, Accuracy = 83.00%
Epoch 10: Loss = 2.6880, Accuracy = 83.00%
Epoch 10: Loss = 2.6682, Accuracy = 85.00%
Epoch 10: Loss = 2.6546, Accuracy = 86.00%
Epoch 10: Loss = 2.7181, Accuracy = 80.00%
Epoch 10: Loss = 2.6898, Accuracy = 83.00%
Epoch 10: Loss = 2.6727, Accuracy = 85.00%
Epoch 10: Loss = 2.7132, Accuracy = 80.00%
Epoch 10: Loss = 2.7377, Accuracy = 78.00%
Epoch 10: Loss = 2.6471, Accuracy = 87.00%
Epoch 10: Loss = 2.6379, Accuracy = 88.00%
Epoch 10: Loss = 2.6356, Accuracy = 88.00%
